"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"40870","3","1","533.0","2012-04-25 18:38:10.78"
"40871","1","1","5.22","2012-04-25 18:38:20.758"
"40872","2","1","514.0","2012-04-25 18:38:20.759"
"40873","3","1","532.0","2012-04-25 18:38:20.759"
"40874","1","1","5.3","2012-04-25 18:38:30.883"
"40875","2","1","513.0","2012-04-25 18:38:30.883"
"40876","3","1","531.0","2012-04-25 18:38:30.883"
"40877","1","1","5.38","2012-04-25 18:38:40.868"
"40878","2","1","512.0","2012-04-25 18:38:40.879"
"40879","3","1","523.0","2012-04-25 18:38:40.88"
"40880","1","1","5.38","2012-04-25 18:38:51.015"
"40881","2","1","512.0","2012-04-25 18:38:51.015"
"40882","3","1","526.0","2012-04-25 18:38:51.016"
"40883","1","1","5.38","2012-04-25 18:39:01.009"
"40884","2","1","513.0","2012-04-25 18:39:01.009"
"40885","3","1","520.0","2012-04-25 18:39:01.01"
"40886","1","1","5.22","2012-04-25 18:39:11.092"
"40887","2","1","514.0","2012-04-25 18:39:11.092"
"40888","3","1","531.0","2012-04-25 18:39:11.092"
"40889","1","1","5.38","2012-04-25 18:39:21.144"
"40890","2","1","512.0","2012-04-25 18:39:21.144"
"40891","3","1","533.0","2012-04-25 18:39:21.144"
"40892","1","1","5.45","2012-04-25 18:39:31.166"
"40893","2","1","512.0","2012-04-25 18:39:31.166"
"40894","3","1","534.0","2012-04-25 18:39:31.166"
"40895","1","1","5.45","2012-04-25 18:39:41.262"
"40896","2","1","513.0","2012-04-25 18:39:41.262"
"40897","3","1","526.0","2012-04-25 18:39:41.262"
"40898","1","1","5.45","2012-04-25 18:39:51.29"
"40899","2","1","513.0","2012-04-25 18:39:51.291"
"40900","3","1","538.0","2012-04-25 18:39:51.291"
"40901","1","1","5.38","2012-04-25 18:40:01.35"
"40902","2","1","513.0","2012-04-25 18:40:01.35"
"40903","3","1","537.0","2012-04-25 18:40:01.35"
"40904","1","1","5.45","2012-04-25 18:40:11.407"
"40905","2","1","513.0","2012-04-25 18:40:11.476"
"40906","3","1","528.0","2012-04-25 18:40:11.477"
"40907","1","1","5.45","2012-04-25 18:40:21.53"
"40908","2","1","513.0","2012-04-25 18:40:21.53"
"40909","3","1","530.0","2012-04-25 18:40:21.53"
"40910","1","1","5.45","2012-04-25 18:40:31.539"
"40911","2","1","513.0","2012-04-25 18:40:31.539"
"40912","3","1","533.0","2012-04-25 18:40:31.54"
"40913","1","1","5.38","2012-04-25 18:40:41.575"
"40914","2","1","514.0","2012-04-25 18:40:41.575"
"40915","3","1","542.0","2012-04-25 18:40:41.575"
"40916","1","1","5.38","2012-04-25 18:40:51.651"
"40917","2","1","513.0","2012-04-25 18:40:51.652"
"40918","3","1","540.0","2012-04-25 18:40:51.652"
"40919","1","1","5.38","2012-04-25 18:41:01.7"
"40920","2","1","514.0","2012-04-25 18:41:01.7"
"40921","3","1","535.0","2012-04-25 18:41:01.701"
"40922","1","1","5.3","2012-04-25 18:41:11.756"
"40923","2","1","513.0","2012-04-25 18:41:11.757"
"40924","3","1","539.0","2012-04-25 18:41:11.758"
"40925","1","1","5.3","2012-04-25 18:41:21.898"
