"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"37747","1","1","4.76","2012-04-24 18:00:30.977"
"37748","2","1","512.0","2012-04-24 18:00:30.978"
"37749","3","1","529.0","2012-04-24 18:00:30.978"
"37750","1","1","4.68","2012-04-24 18:00:41.034"
"37751","2","1","513.0","2012-04-24 18:00:41.034"
"37752","3","1","527.0","2012-04-24 18:00:41.034"
"37753","1","1","4.76","2012-04-24 18:00:51.17"
"37754","2","1","512.0","2012-04-24 18:00:51.17"
"37755","3","1","527.0","2012-04-24 18:00:51.171"
"37756","1","1","4.76","2012-04-24 18:01:01.162"
"37757","2","1","513.0","2012-04-24 18:01:01.162"
"37758","3","1","525.0","2012-04-24 18:01:01.162"
"37759","1","1","4.68","2012-04-24 18:01:11.207"
"37760","2","1","513.0","2012-04-24 18:01:11.207"
"37761","3","1","526.0","2012-04-24 18:01:11.207"
"37762","1","1","4.68","2012-04-24 18:01:21.297"
"37763","2","1","513.0","2012-04-24 18:01:21.297"
"37764","3","1","521.0","2012-04-24 18:01:21.298"
"37765","1","1","4.68","2012-04-24 18:01:31.321"
"37766","2","1","513.0","2012-04-24 18:01:31.322"
"37767","3","1","517.0","2012-04-24 18:01:31.322"
"37768","1","1","4.76","2012-04-24 18:01:41.461"
"37769","2","1","512.0","2012-04-24 18:01:41.469"
"37770","3","1","517.0","2012-04-24 18:01:41.469"
"37771","1","1","4.68","2012-04-24 18:01:51.486"
"37772","2","1","513.0","2012-04-24 18:01:51.486"
"37773","3","1","515.0","2012-04-24 18:01:51.486"
"37774","1","1","4.6","2012-04-24 18:02:01.537"
"37775","2","1","513.0","2012-04-24 18:02:01.538"
"37776","3","1","515.0","2012-04-24 18:02:01.538"
"37777","1","1","4.68","2012-04-24 18:02:11.62"
"37778","2","1","512.0","2012-04-24 18:02:11.62"
"37779","3","1","511.0","2012-04-24 18:02:11.62"
"37780","1","1","4.68","2012-04-24 18:02:21.623"
"37781","2","1","513.0","2012-04-24 18:02:21.623"
"37782","3","1","504.0","2012-04-24 18:02:21.623"
"37783","1","1","4.68","2012-04-24 18:02:31.695"
"37784","2","1","513.0","2012-04-24 18:02:31.695"
"37785","3","1","503.0","2012-04-24 18:02:31.695"
"37786","1","1","4.68","2012-04-24 18:02:41.731"
"37787","2","1","513.0","2012-04-24 18:02:41.731"
"37788","3","1","504.0","2012-04-24 18:02:41.731"
"37789","1","1","4.76","2012-04-24 18:02:51.842"
"37790","2","1","513.0","2012-04-24 18:02:51.842"
"37791","3","1","500.0","2012-04-24 18:02:51.842"
"37792","1","1","4.84","2012-04-24 18:03:01.858"
"37793","2","1","512.0","2012-04-24 18:03:01.858"
"37794","3","1","498.0","2012-04-24 18:03:01.858"
"37795","1","1","4.76","2012-04-24 18:03:11.975"
"37796","2","1","512.0","2012-04-24 18:03:11.983"
"37797","3","1","489.0","2012-04-24 18:03:11.983"
"37798","1","1","4.76","2012-04-24 18:03:21.971"
"37799","2","1","512.0","2012-04-24 18:03:21.971"
"37800","3","1","491.0","2012-04-24 18:03:21.971"
"37801","1","1","4.84","2012-04-24 18:03:32.037"
"37802","2","1","512.0","2012-04-24 18:03:32.037"
"37803","3","1","487.0","2012-04-24 18:03:32.037"
"37804","1","1","4.76","2012-04-24 18:03:42.101"
"37805","2","1","513.0","2012-04-24 18:03:42.101"
"37806","3","1","487.0","2012-04-24 18:03:42.101"
"37807","1","1","4.84","2012-04-24 18:03:52.154"
"37808","2","1","512.0","2012-04-24 18:03:52.155"
"37809","3","1","481.0","2012-04-24 18:03:52.155"
"37810","1","1","4.84","2012-04-24 18:04:02.305"
"37811","2","1","513.0","2012-04-24 18:04:02.305"
"37812","3","1","478.0","2012-04-24 18:04:02.305"
"37813","1","1","4.84","2012-04-24 18:04:12.44"
"37814","2","1","513.0","2012-04-24 18:04:12.44"
"37815","3","1","476.0","2012-04-24 18:04:12.44"
"37816","1","1","4.91","2012-04-24 18:04:22.461"
"37817","2","1","512.0","2012-04-24 18:04:22.461"
"37818","3","1","477.0","2012-04-24 18:04:22.461"
"37819","1","1","4.84","2012-04-24 18:04:32.47"
"37820","2","1","512.0","2012-04-24 18:04:32.47"
"37821","3","1","478.0","2012-04-24 18:04:32.47"
"37822","1","1","4.91","2012-04-24 18:04:42.568"
"37823","2","1","512.0","2012-04-24 18:04:42.576"
"37824","3","1","477.0","2012-04-24 18:04:42.576"
"37825","1","1","4.91","2012-04-24 18:04:52.528"
"37826","2","1","513.0","2012-04-24 18:04:52.528"
"37827","3","1","473.0","2012-04-24 18:04:52.528"
"37828","1","1","4.84","2012-04-24 18:05:02.636"
"37829","2","1","513.0","2012-04-24 18:05:02.636"
"37830","3","1","474.0","2012-04-24 18:05:02.636"
"37831","1","1","4.91","2012-04-24 18:05:12.687"
"37832","2","1","512.0","2012-04-24 18:05:12.688"
"37833","3","1","471.0","2012-04-24 18:05:12.688"
"37834","1","1","4.91","2012-04-24 18:05:22.665"
"37835","2","1","512.0","2012-04-24 18:05:22.665"
"37836","3","1","470.0","2012-04-24 18:05:22.665"
"37837","1","1","4.91","2012-04-24 18:05:32.731"
"37838","2","1","513.0","2012-04-24 18:05:32.731"
"37839","3","1","464.0","2012-04-24 18:05:32.731"
"37840","1","1","4.99","2012-04-24 18:05:42.818"
"37841","2","1","513.0","2012-04-24 18:05:42.818"
"37842","3","1","461.0","2012-04-24 18:05:42.818"
"37843","1","1","4.91","2012-04-24 18:05:52.914"
"37844","2","1","513.0","2012-04-24 18:05:52.914"
"37845","3","1","462.0","2012-04-24 18:05:52.914"
"37846","1","1","4.99","2012-04-24 18:06:02.966"
"37847","2","1","512.0","2012-04-24 18:06:02.966"
"37848","3","1","463.0","2012-04-24 18:06:02.966"
"37849","1","1","4.99","2012-04-24 18:06:13.048"
"37850","2","1","512.0","2012-04-24 18:06:13.056"
"37851","3","1","459.0","2012-04-24 18:06:13.056"
"37852","1","1","4.91","2012-04-24 18:06:23.069"
"37853","2","1","513.0","2012-04-24 18:06:23.069"
"37854","3","1","455.0","2012-04-24 18:06:23.07"
