"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"15327","2","1","513.0","2012-04-19 16:15:11.968"
"15328","3","1","906.0","2012-04-19 16:15:11.968"
"15329","1","1","5.45","2012-04-19 16:15:22.013"
"15330","2","1","513.0","2012-04-19 16:15:22.013"
"15331","3","1","902.0","2012-04-19 16:15:22.013"
"15332","1","1","5.45","2012-04-19 16:15:32.071"
"15333","2","1","512.0","2012-04-19 16:15:32.143"
"15334","3","1","904.0","2012-04-19 16:15:32.144"
"15335","1","1","5.45","2012-04-19 16:15:42.13"
"15336","2","1","513.0","2012-04-19 16:15:42.13"
"15337","3","1","902.0","2012-04-19 16:15:42.13"
"15338","1","1","5.38","2012-04-19 16:15:52.239"
"15339","2","1","513.0","2012-04-19 16:15:52.239"
"15340","3","1","907.0","2012-04-19 16:15:52.239"
"15341","1","1","5.45","2012-04-19 16:16:02.245"
"15342","2","1","512.0","2012-04-19 16:16:02.245"
"15343","3","1","902.0","2012-04-19 16:16:02.246"
"15344","1","1","5.45","2012-04-19 16:16:12.313"
"15345","2","1","513.0","2012-04-19 16:16:12.314"
"15346","3","1","902.0","2012-04-19 16:16:12.314"
"15347","1","1","5.38","2012-04-19 16:16:22.359"
"15348","2","1","513.0","2012-04-19 16:16:22.359"
"15349","3","1","906.0","2012-04-19 16:16:22.359"
"15350","1","1","5.38","2012-04-19 16:16:32.5"
"15351","2","1","512.0","2012-04-19 16:16:32.501"
"15352","3","1","904.0","2012-04-19 16:16:32.501"
"15353","1","1","5.45","2012-04-19 16:16:42.492"
"15354","2","1","513.0","2012-04-19 16:16:42.492"
"15355","3","1","902.0","2012-04-19 16:16:42.492"
"15356","1","1","5.45","2012-04-19 16:16:52.529"
"15357","2","1","512.0","2012-04-19 16:16:52.529"
"15358","3","1","902.0","2012-04-19 16:16:52.529"
"15359","1","1","5.3","2012-04-19 16:17:02.586"
"15360","2","1","513.0","2012-04-19 16:17:02.654"
"15361","3","1","907.0","2012-04-19 16:17:02.654"
"15362","1","1","5.38","2012-04-19 16:17:12.648"
"15363","2","1","513.0","2012-04-19 16:17:12.648"
"15364","3","1","904.0","2012-04-19 16:17:12.648"
"15365","1","1","5.38","2012-04-19 16:17:22.794"
"15366","2","1","513.0","2012-04-19 16:17:22.794"
"15367","3","1","905.0","2012-04-19 16:17:22.794"
"15368","1","1","5.38","2012-04-19 16:17:32.764"
"15369","2","1","513.0","2012-04-19 16:17:32.764"
"15370","3","1","904.0","2012-04-19 16:17:32.765"
"15371","1","1","5.38","2012-04-19 16:17:42.841"
"15372","2","1","512.0","2012-04-19 16:17:42.841"
"15373","3","1","903.0","2012-04-19 16:17:42.841"
"15374","1","1","5.38","2012-04-19 16:17:52.95"
"15375","2","1","513.0","2012-04-19 16:17:52.95"
"15376","3","1","903.0","2012-04-19 16:17:52.95"
"15377","1","1","5.38","2012-04-19 16:18:02.942"
"15378","2","1","513.0","2012-04-19 16:18:02.942"
"15379","3","1","902.0","2012-04-19 16:18:02.942"
"15380","1","1","5.38","2012-04-19 16:18:13.053"
"15381","2","1","513.0","2012-04-19 16:18:13.054"
"15382","3","1","902.0","2012-04-19 16:18:13.054"
"15383","1","1","5.3","2012-04-19 16:18:23.139"
"15384","2","1","513.0","2012-04-19 16:18:23.14"
"15385","3","1","907.0","2012-04-19 16:18:23.14"
"15386","1","1","5.38","2012-04-19 16:18:33.131"
"15387","2","1","512.0","2012-04-19 16:18:33.139"
"15388","3","1","902.0","2012-04-19 16:18:33.139"
"15389","1","1","5.3","2012-04-19 16:18:43.183"
"15390","2","1","513.0","2012-04-19 16:18:43.183"
"15391","3","1","907.0","2012-04-19 16:18:43.183"
"15392","1","1","5.3","2012-04-19 16:18:53.231"
"15393","2","1","513.0","2012-04-19 16:18:53.231"
"15394","3","1","902.0","2012-04-19 16:18:53.232"
"15395","1","1","5.3","2012-04-19 16:19:03.295"
"15396","2","1","513.0","2012-04-19 16:19:03.295"
"15397","3","1","904.0","2012-04-19 16:19:03.295"
"15398","1","1","5.22","2012-04-19 16:19:13.37"
"15399","2","1","512.0","2012-04-19 16:19:13.37"
"15400","3","1","906.0","2012-04-19 16:19:13.37"
"15401","1","1","5.3","2012-04-19 16:19:23.456"
"15402","2","1","513.0","2012-04-19 16:19:23.456"
"15403","3","1","903.0","2012-04-19 16:19:23.456"
"15404","1","1","5.22","2012-04-19 16:19:33.468"
"15405","2","1","513.0","2012-04-19 16:19:33.468"
"15406","3","1","904.0","2012-04-19 16:19:33.468"
"15407","1","1","5.22","2012-04-19 16:19:43.525"
"15408","2","1","513.0","2012-04-19 16:19:43.525"
"15409","3","1","901.0","2012-04-19 16:19:43.525"
"15410","1","1","5.22","2012-04-19 16:19:53.583"
"15411","2","1","513.0","2012-04-19 16:19:53.583"
"15412","3","1","902.0","2012-04-19 16:19:53.583"
"15413","1","1","5.22","2012-04-19 16:20:03.641"
"15414","2","1","512.0","2012-04-19 16:20:03.652"
"15415","3","1","903.0","2012-04-19 16:20:03.652"
"15416","1","1","5.22","2012-04-19 16:20:13.7"
"15417","2","1","512.0","2012-04-19 16:20:13.7"
"15418","3","1","903.0","2012-04-19 16:20:13.7"
"15419","1","1","5.3","2012-04-19 16:20:23.841"
"15420","2","1","513.0","2012-04-19 16:20:23.841"
"15421","3","1","901.0","2012-04-19 16:20:23.841"
"15422","1","1","5.22","2012-04-19 16:20:33.828"
"15423","2","1","513.0","2012-04-19 16:20:33.829"
"15424","3","1","906.0","2012-04-19 16:20:33.829"
"15425","1","1","5.14","2012-04-19 16:20:43.887"
"15426","2","1","511.0","2012-04-19 16:20:43.887"
"15427","3","1","903.0","2012-04-19 16:20:43.887"
"15428","1","1","5.14","2012-04-19 16:20:54.026"
"15429","2","1","512.0","2012-04-19 16:20:54.026"
"15430","3","1","905.0","2012-04-19 16:20:54.026"
"15431","1","1","5.22","2012-04-19 16:21:04.003"
"15432","2","1","512.0","2012-04-19 16:21:04.003"
"15433","3","1","902.0","2012-04-19 16:21:04.003"
"15434","1","1","5.14","2012-04-19 16:21:14.099"
"15435","2","1","512.0","2012-04-19 16:21:14.1"
"15436","3","1","904.0","2012-04-19 16:21:14.1"
"15437","1","1","5.14","2012-04-19 16:21:24.127"
"15438","2","1","512.0","2012-04-19 16:21:24.127"
"15439","3","1","905.0","2012-04-19 16:21:24.127"
"15440","1","1","5.14","2012-04-19 16:21:34.181"
"15441","2","1","512.0","2012-04-19 16:21:34.189"
"15442","3","1","906.0","2012-04-19 16:21:34.189"
"15443","1","1","5.14","2012-04-19 16:21:44.324"
"15444","2","1","512.0","2012-04-19 16:21:44.325"
"15445","3","1","905.0","2012-04-19 16:21:44.325"
"15446","1","1","5.14","2012-04-19 16:21:54.377"
"15447","2","1","512.0","2012-04-19 16:21:54.377"
"15448","3","1","905.0","2012-04-19 16:21:54.377"
"15449","1","1","5.14","2012-04-19 16:22:04.369"
"15450","2","1","513.0","2012-04-19 16:22:04.369"
"15451","3","1","906.0","2012-04-19 16:22:04.369"
"15452","1","1","5.22","2012-04-19 16:22:14.412"
"15453","2","1","513.0","2012-04-19 16:22:14.412"
"15454","3","1","902.0","2012-04-19 16:22:14.412"
"15455","1","1","5.14","2012-04-19 16:22:24.496"
"15456","2","1","512.0","2012-04-19 16:22:24.497"
"15457","3","1","904.0","2012-04-19 16:22:24.497"
"15458","1","1","5.22","2012-04-19 16:22:34.549"
"15459","2","1","513.0","2012-04-19 16:22:34.549"
"15460","3","1","902.0","2012-04-19 16:22:34.549"
"15461","1","1","5.22","2012-04-19 16:22:44.63"
"15462","2","1","512.0","2012-04-19 16:22:44.63"
"15463","3","1","903.0","2012-04-19 16:22:44.63"
"15464","1","1","5.22","2012-04-19 16:22:54.638"
"15465","2","1","513.0","2012-04-19 16:22:54.638"
"15466","3","1","901.0","2012-04-19 16:22:54.638"
"15467","1","1","5.14","2012-04-19 16:23:04.734"
"15468","2","1","512.0","2012-04-19 16:23:04.742"
"15469","3","1","906.0","2012-04-19 16:23:04.742"
"15470","1","1","5.22","2012-04-19 16:23:14.786"
"15471","2","1","513.0","2012-04-19 16:23:14.786"
"15472","3","1","902.0","2012-04-19 16:23:14.787"
"15473","1","1","5.14","2012-04-19 16:23:24.825"
"15474","2","1","512.0","2012-04-19 16:23:24.825"
"15475","3","1","905.0","2012-04-19 16:23:24.826"
"15476","1","1","5.22","2012-04-19 16:23:34.964"
"15477","2","1","512.0","2012-04-19 16:23:34.964"
"15478","3","1","901.0","2012-04-19 16:23:34.964"
"15479","1","1","5.22","2012-04-19 16:23:44.985"
"15480","2","1","512.0","2012-04-19 16:23:44.985"
"15481","3","1","903.0","2012-04-19 16:23:44.985"
"15482","1","1","5.22","2012-04-19 16:23:55.007"
"15483","2","1","513.0","2012-04-19 16:23:55.007"
"15484","3","1","904.0","2012-04-19 16:23:55.007"
"15485","1","1","5.22","2012-04-19 16:24:05.07"
"15486","2","1","512.0","2012-04-19 16:24:05.07"
"15487","3","1","902.0","2012-04-19 16:24:05.07"
"15488","1","1","5.22","2012-04-19 16:24:15.143"
"15489","2","1","513.0","2012-04-19 16:24:15.144"
"15490","3","1","903.0","2012-04-19 16:24:15.144"
"15491","1","1","5.3","2012-04-19 16:24:25.25"
"15492","2","1","512.0","2012-04-19 16:24:25.251"
"15493","3","1","901.0","2012-04-19 16:24:25.251"
"15494","1","1","5.22","2012-04-19 16:24:35.226"
"15495","2","1","512.0","2012-04-19 16:24:35.301"
"15496","3","1","906.0","2012-04-19 16:24:35.301"
"15497","1","1","5.3","2012-04-19 16:24:45.285"
"15498","2","1","513.0","2012-04-19 16:24:45.285"
